DateTime,news,polarity_description,polarity,subjectivity
2019-09-24,Trump talks tough to U.N.; gold rallies,Negative,-0.3888888888888889,0.8333333333333334
2019-09-24,West Red Lake Gold Mines Inc. : West Red Lake Gold Exploration Plans,Neutral,0.0,0.0
2019-09-24,Gold still has room to the upside on safe haven demand and the Federal Reserve,Positive,0.5,0.5
2019-09-24,Gold prices could jump 50% higher and it will come out of nowhere,Positive,0.25,0.5
2019-09-24,It's only a matter of time before silver catches up to gold; watch for this,Neutral,0.0,1.0
2019-09-24,Victorian minerals industry slams proposed gold royalty,Neutral,0.0,0.0
2019-09-24,Gold steady below two-week peak but trade talk hopes weigh,Positive,0.16666666666666666,0.5
2019-09-24,ReCYN III not a foolâ€™s gold in processing,Neutral,0.0,0.0
2019-09-24,Greatland Gold PLC : Exploration Update - Firetower Drill Results,Neutral,0.0,0.0
2019-09-24,Investors: Prospect for early-stage startup gold at Disrupt Berlin 2019,Neutral,0.0,0.0
2019-09-24,Metals Stocks: Gold settles near a 3-week high after Trumpâ€™s hard-line UN speech,Positive,0.13,0.47
2019-09-24,Alt Resources Update on Bottle Creek Gold Project Funding,Neutral,0.0,0.0
2019-09-24,Gold pauses amid bull market run,Neutral,0.0,0.0
2019-09-24,Benchmark Metals Update on Amethyst Gold Breccia Zone,Neutral,0.0,0.0
2019-09-25,"Gold, silver prices see normal corrective pullbacks at mid-week",Positive,0.15,0.6499999999999999
2019-09-25,"U.S. New Home Sales surprise on the upside in August, gold prices drop",Positive,0.13636363636363635,0.45454545454545453
2019-09-25,Gold dips to daily low after release of Trump phone call notes that led to impeachment inquiry,Neutral,0.0,0.15
2019-09-25,"Metals Stocks: Gold posts biggest daily loss in nearly 3 weeks on firmer dollar, U.S. stock gains",Positive,0.05,0.2
2019-09-25,Gold extends losses to trade solidly lower as U.S. stock market rallies,Neutral,0.0,0.1
2019-09-25,Where is gold headed next week? Vote now!,Neutral,0.0,0.0
2019-09-25,"Russia mulling $1 billion investment in Venezuela's gold, diamond projects",Neutral,0.0,0.0
2019-09-25,Sixty North Gold Arranges Debt Settlements with Officers,Neutral,0.0,0.0
2019-09-25,"Gold, silver slump as risk appetite up-ticks",Neutral,0.0,0.0
2019-09-25,Gold futures log biggest daily decline in nearly 3 weeks,Positive,0.05,0.2
2019-09-25,Shanta Gold Limited : Price Monitoring Extension,Negative,-0.07142857142857142,0.14285714285714285
2019-09-25,Gold not in Real Bull Market Yet,Positive,0.2,0.30000000000000004
2019-09-25,Gold M&A activity is just starting as companies replace depleting ounces - WoodMac,Neutral,0.0,0.1
2019-09-25,Gold and silver breaking out,Neutral,0.0,0.0
2019-09-25,"Ridgestone Reports Historical Assay Results from Rebeico Gold-Copper Project, Sonora, Mexico",Neutral,0.0,0.0
2019-09-25,Gold Gets Another Boost As U.S. Risks Strengthen Case For Havens,Neutral,0.0,0.0
2019-09-25,"Metals Creek Resources Partner, Sokoman Minerals Drills 25.8 Meters of 1 G/T Gold, Returns Clarks Brook to Metals Creek",Neutral,0.0,0.0
2019-09-25,Desert Gold Expands Senegal Mali Shear Zone Project,Neutral,0.0,0.0
2019-09-25,RNC continues hot streak with $3.9m gold find,Positive,0.25,0.8500000000000001
2019-09-25,Gold off three-week peak but remains supported on Trump impeachment bid,Neutral,0.0,0.0
2019-09-25,Hawkeye Gold Announces Coarse 3D Inversion Models Completion at Mcbride,Neutral,0.0,0.5
2019-09-25,Osisko Gold Sign Definitive Agreement with Barkerville Gold Mines,Neutral,0.0,0.0
2019-09-25,Manitou Gold Announces Exploration Update in the Michipicoten Gold Belt,Neutral,0.0,0.0
2019-09-25,IAMGOLD Announces Resumption of Rosebel Gold Mine,Neutral,0.0,0.0
2019-09-25,Newmont Goldcorp & Dignitaries Inaugurate Borden Gold Mine of the Future,Neutral,0.0,0.125
2019-09-25,Gold miner Wilton Resources unit to make offer to purchase minority shares in Renuka,Neutral,0.0,0.0
2019-09-25,Gold off three-week peak but remains supported on Trump impeachment inquiry,Neutral,0.0,0.0
2019-09-25,EMX Royalty to Sell the Alankoy and Trab-23 Gold and Copper Projects in Turkey for Gold Bullion Payments and Royalty Interests,Neutral,0.0,0.0
2019-09-25,The World Fell into Debt Trap. Will Gold Help?,Neutral,0.0,0.0
2019-09-25,Premier Gold sells royalties to Franco Nevada for $6M,Neutral,0.0,0.0
2019-09-25,East Asia Minerals Completes Key Requirement of Production License for TSangihe Gold Project,Neutral,0.0,1.0
2019-09-26,"Osprey Conducts Additional  Geophysical Survey in Advance of Drilling at Goldenville Gold Project, Nova Scotia",Neutral,0.0,0.0
2019-09-26,"Gold, silver bulls work to stabilize prices",Neutral,0.0,0.0
2019-09-26,Gold prices edge down as U.S. Pending Home Sales surprise on the upside in August,Negative,-0.15555555555555559,0.2888888888888889
2019-09-26,"Till Sampling Campaign Results Identify New High Priority Targets at Chevrier Gold Project, Quebec",Positive,0.1481818181818182,0.4972727272727272
2019-09-26,Contact Gold Announces Exploration Targets and Planned Drill Program for Green Springs Gold Project,Negative,-0.2,0.3
2019-09-26,Enforcer Gold Announces Proposed Name Change to Pasofino Gold Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-09-26,PRECIOUS-Gold edges higher after steep fall; robust dollar dents appeal,Positive,0.25,0.5
2019-09-26,About 30 people reported to have been killed following landslide at gold mine in Chad,Negative,-0.1,0.05
2019-09-26,Gold recovers after sharp fall; strong dollar caps gains,Positive,0.15416666666666665,0.7416666666666667
2019-09-26,"The economics back up $10,000 gold and beyond",Neutral,0.0,0.0
2019-09-26,PRECIOUS-Gold recovers after sharp fall; strong dollar caps gains,Positive,0.15416666666666665,0.7416666666666667
2019-09-26,"Greek police find gold rings, coins in plundering raids",Neutral,0.0,0.0
2019-09-26,"Gold pushes higher as traders once again ""buy the dip""",Positive,0.25,0.5
2019-09-26,"Gold, silver bulls work to keep price uptrends alive",Positive,0.1,0.4
2019-09-26,"Gold futures end higher, a day after biggest daily loss in nearly 3 weeks",Positive,0.11666666666666665,0.3
2019-09-26,RNC strikes gold again: New discovery worth nearly $4 million,Positive,0.1787878787878788,0.3181818181818182
2019-09-26,U.S. Weekly Jobless Claims rise by 3K as gold prices hover near daily lows,Positive,0.05,0.2
2019-09-26,"Geopolitics remain gold-supportive, all eyes turn to impeachment developments: MKS PAMP Group",Neutral,0.0,0.0
2019-09-26,"Gold prices still holding above $1,500 following in-line Q2 GDP data",Neutral,0.0,0.1
2019-09-26,ATEX Resources to Acquire Chile's Valeriano Copper Gold Property,Neutral,0.0,0.0
2019-09-26,"Genesis Metals Corp. : Till Sampling Campaign Results Identify New High Priority Targets at Chevrier Gold Project, Quebec",Positive,0.1481818181818182,0.4972727272727272
2019-09-26,Olympic champion Silva loses Pan Am Games gold for doping,Negative,-0.3,0.1
2019-09-26,Focus knocks back Chinese bid for Coolgardie gold project,Neutral,0.0,0.0
2019-09-26,"PRECIOUS-Gold gains ground on bargain hunting, strong dollar caps gains",Positive,0.4333333333333333,0.7333333333333333
2019-09-26,"UrbanGold Makes 11 New Gold, Silver and Copper Discoveries in the Troilus Area",Positive,0.13636363636363635,0.45454545454545453
2019-09-26,Oceanagold Announces Waihi Gold Mine Further Drilling,Neutral,0.0,0.5
2019-09-26,Prime Mining Breaks Ground at Los Reyes Gold Project in Mexico,Neutral,0.0,0.0
2019-09-26,Prospecting By Permitted Third Parties Report 15.4 Ounces Of Gold International Prospect Ventures Update on Wits End Gold Property in Australia,Neutral,0.0,0.0
2019-09-26,PRECIOUS-Gold edges up on bargain hunting; strong dollar caps gains,Positive,0.4333333333333333,0.7333333333333333
2019-09-26,Spearmint Resources Inc. : Spearmint Acquires the Perron-East Gold Prospects in Quebec,Neutral,0.0,0.0
2019-09-26,Gold app Glint collapses just months after US launch,Neutral,0.0,0.0
2019-09-26,GoGold Resources Announces Gold Drills Update at Los Ricos,Neutral,0.0,0.0
2019-09-26,RNC Recovered High-Grade Coarse Gold in Western Australia,Neutral,0.0,0.25
2019-09-26,China Nonferrous Gold : Interim Results for the Six-Month Period Ended 30 June 2019,Neutral,0.0,0.0
2019-09-26,Spearmint Acquires the Perron-East Gold Prospects in Quebec,Neutral,0.0,0.0
2019-09-26,Greatland Gold PLC : Grant of Options,Neutral,0.0,0.0
2019-09-26,PRECIOUS-Gold steadies after 2% slide but firmer dollar limits upside,Neutral,0.0,0.0
2019-09-26,Greatland Gold PLC : Exercise of Options,Neutral,0.0,0.0
2019-09-26,"Metals Stocks: Gold settles higher, a day after biggest one-day loss in almost 3 weeks",Positive,0.25,0.5
2019-09-26,Chaarat Gold Hlgs Ld : Holding in Company,Neutral,0.0,0.0
2019-09-27,"U.S. durable-goods beat expectations but gold holds $1,500",Neutral,0.0,0.0
2019-09-27,"Gold, silver prices down; bulls need to step up",Negative,-0.15555555555555559,0.2888888888888889
2019-09-27,Osisko Gold Royalties Enters Oversold Territory,Neutral,0.0,0.0
2019-09-27,Gold down 1% and set for worst week in six months as dollar climbs,Negative,-0.5777777777777778,0.6444444444444445
2019-09-27,Gold prices holding steady following in-line inflation data,Positive,0.08333333333333333,0.3
2019-09-27,Gold price dip prompts Indian jewellers to stock up for festivals,Neutral,0.0,0.0
2019-09-27,"Wall Street neutral on gold price, Main Street optimism hits 3-month low",Positive,0.08333333333333333,0.31666666666666665
2019-09-27,Gold futures settle lower for the session and the week,Neutral,0.0,0.0
2019-09-27,Ore processing commences at Premier Gold Mines,Neutral,0.0,0.0
2019-09-27,Kirkland Lake Gold appoints mining entrepreneur to board,Neutral,0.0,0.0
2019-09-27,Gold-silver ratio unlikely to normalize until yield curve steepens,Negative,-0.5,0.5
2019-09-27,"Metals Stocks: Gold ends lower for the week, but holds above key $1,500 mark",Neutral,0.0,0.55
2019-09-27,"Gold won't let go of $1,500 level, geopolitics dominates",Neutral,0.0,0.0
2019-09-27,MetalNRG PLC : Gold Ridge Update - Preliminary Results,Neutral,0.0,0.0
2019-09-27,Colibri Resource & Tocvan Ventures Signs Pilar Gold Property Option Agreement,Neutral,0.0,0.0
2019-09-27,Starvest PLC : Additional Investment in Cora Gold Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-09-27,PRECIOUS-Gold down 1% and set for worst week in six months as dollar climbs,Negative,-0.5777777777777778,0.6444444444444445
2019-09-27,PRECIOUS-Gold set for weekly loss as dollar firms on safe-haven inflows,Neutral,0.0,0.0
2019-09-27,West Red Lake Gold Commences Exploration Plans in Canada,Neutral,0.0,0.0
2019-09-27,ALX Uranium Corp Acquires Vixen Gold Project in Red Lake Mining District in Ontario,Neutral,0.0,0.0
2019-09-27,ECR Minerals plc : Australian Gold - Business Update,Neutral,0.0,0.0
2019-09-27,White Gold Announces Diamond Drill Results,Neutral,0.0,0.0
2019-09-27,De Grey Mining Update on New High Grade Gold Zones at Mallina,Positive,0.08212121212121211,0.3648484848484848
2019-09-27,Cora Gold Limited : Result of General Meeting and PDMR Dealings,Negative,-0.010714285714285704,0.3214285714285714
2019-09-27,UrbanGold Minerals Sign Option Agreement with Argonaut Gold,Neutral,0.0,0.0
2019-09-27,Klondike Gold Announces Exploration Results,Neutral,0.0,0.0
2019-09-27,RNC's Recovered Coarse Gold in Western Australia,Neutral,0.0,0.25
2019-09-27,"The biggest problems with the economy that will push gold above $10,000",Neutral,0.0,0.1
2019-09-27,PRECIOUS-Gold drops to one-week low as stronger dollar weighs,Neutral,0.0,0.3
2019-09-27,"PRECIOUS-Gold set for weekly loss as U.S. data, dollar weigh",Neutral,0.0,0.0
2019-09-28,Coleman aims for men's 100 gold at track worlds,Neutral,0.0,0.0
2019-09-28,Van Vleuten wins gold in womenâ€™s elite race at Road Worlds,Positive,0.3,0.2
2019-09-28,Coleman aims for menâ€™s 100 gold at track worlds,Neutral,0.0,0.0
2019-09-28,"Gold standard: Fraser-Pryce stands out with hair, fast times",Positive,0.1,0.3
2019-09-28,Midnight Run: Chepngetich sweats it out for marathon gold,Neutral,0.0,0.0
2019-09-28,Buffett's Deception On Gold,Neutral,0.0,0.0
2019-09-28,Who is investing in junior gold companies?,Neutral,0.0,0.0
2019-09-29,"No flag, no anthem, but world track gold for Russia",Neutral,0.0,0.0
2019-09-29,"Priceless:  Behind Price, US wins 1st world gold in hammer",Positive,0.3,0.6333333333333333
2019-09-29,Pedersen wins gold in menâ€™s elite race at Road Worlds,Positive,0.3,0.2
2019-09-30,Fremont Gold Enters into Option Agreement to Acquire 100% of Advanced-Stage Cobb Creek Gold Project,Neutral,0.0,0.0
2019-09-30,"Bitcoin, Gold Dips as Investors Appraise Trade War Escalation",Neutral,0.0,0.0
2019-09-30,Contact Gold Options Cobb Creek Project to Fremont Gold,Neutral,0.0,0.0
2019-09-30,Mexico's president asks parties to resolve conflict at Penasquito gold mine,Neutral,0.0,0.0
2019-09-30,"CANADA STOCKS-TSX flat at open, shares of gold miners fall",Negative,-0.0125,0.3125
2019-09-30,"Happiness Has A Price And Itâ€™s $1,500 An Ounce For Gold Miners",Positive,0.7,0.2
2019-09-30,"Gold, silver extend losses to trade sharply lower amid surging greenback, firmer U.S. equities",Negative,-0.125,0.75
2019-09-30,Gold prices on track to finish below 50-day moving average for first time since May,Positive,0.05,0.36666666666666664
2019-09-30,Hedge funds still betting on gold but longs are nervous - analysts,Neutral,0.0,0.0
2019-09-30,Riding the gold rally: Two gold tycoons add $1.8 billion to their fortunes in 2019,Neutral,0.0,0.0
2019-09-30,"Gold price headed to $2,000, hereâ€™s the timeline according to CEO",Neutral,0.0,0.0
2019-09-30,"Gold, silver prices pounded by pricey greenback",Neutral,0.0,0.0
2019-09-30,Gold prices down 2% but the bull market is still alive - analyst,Negative,-0.02777777777777779,0.34444444444444444
2019-09-30,Canada's Kinross hits pause on Russia after gold project deal,Neutral,0.0,0.0
2019-09-30,Steppe Receives an Additional US$5 Million Deposit Under Terms of Amended Gold Stream Agreement with Triple Flag and Repays Promissory Note,Neutral,0.0,0.0
2019-09-30,Bardoc Gold increases resource by 17%,Neutral,0.0,0.0
2019-09-30,Gold futures settle at lowest in 2 months,Neutral,0.0,0.0
2019-09-30,UBS Doubles Down On Gold â€” Ups Its Forecast Again!,Negative,-0.19444444444444448,0.2888888888888889
2019-09-30,Katoro Gold extends payment,Neutral,0.0,0.0
2019-09-30,"West Red Lake Gold Increases Financing to $560,000",Neutral,0.0,0.0
2019-09-30,"Metals Stocks: Gold drops below the key $1,500 mark to post lowest finish in 2 months",Neutral,0.0,1.0
2019-09-30,"Viking Warholm wins hurdles, 3rd gold for Russian Lasitskene",Positive,0.09999999999999999,0.06666666666666667
2019-09-30,"Gold Miner stocks sink as gold prices pulled lower by strength in U.S. dollar, equities",Neutral,0.0,0.0
2019-09-30,Here is Why Growth Investors Should Buy Kirkland Lake Gold (KL) Now,Neutral,0.0,0.0
2019-09-30,EMX Royalty Provides an Update on Gold Line Resources and the Gold Line Royalty Properties in Sweden,Neutral,0.0,0.0
2019-09-30,MetalNRG Plc : Gold Ridge Level 6 waste dump Results,Negative,-0.2,0.0
2019-09-30,Stavely unveils â€˜outstandingâ€™ Victorian copper-gold discovery,Positive,0.5,0.875
2019-09-30,Newmont Goldcorp Halts Production at Key Gold Mine,Neutral,0.0,1.0
2019-09-30,A Gold Pullback Is Nearing Completion,Neutral,0.0,0.0
2019-09-30,Cora Gold Limited : Gold Mineralisation Confirmed at Zone B North,Positive,0.1642857142857143,0.5714285714285714
2019-09-30,Katoro Gold PLC : Imweru Gold Project Transaction Update,Neutral,0.0,0.0
2019-09-30,Wishbone Gold PLC : Interim Results,Neutral,0.0,0.0
2019-09-30,Gold dips as easing trade war concerns support dollar,Neutral,0.0,0.0
2019-09-30,Alacer Gold Announces COpler Saddle Exploration Results,Neutral,0.0,0.0
2019-09-30,MacDonald Mines Intersects High-Grade Gold Mineralization in the Scadding Deposit,Neutral,0.0,0.0
2019-09-30,Osino Resources Announces Karibib Gold Drilling Project Extension,Neutral,0.0,0.0
2019-09-30,Revival Gold Announces Drilling Continues to Expand Oxide Gold Target at Arnett,Neutral,0.0,0.0
2019-09-30,Gold prices dip as fears of widening trade war ease,Neutral,0.0,0.0
2019-09-30,Gold dips as easing trade war concerns lift dollar,Neutral,0.0,0.0
2019-09-30,Sky Gold Announces Clone Gold Property's Drilling Results,Neutral,0.0,0.0
2019-09-30,"Gold dips as U.S.-China trade woes support dollar, palladium hits record high",Positive,0.16,0.5399999999999999
2019-09-30,"PRECIOUS-Gold dips as U.S.-China trade woes support dollar, palladium hits record high",Positive,0.16,0.5399999999999999
2019-09-30,"Gold, silver prices at multi-week lows amid less risk aversion",Negative,-0.16666666666666666,0.06666666666666667
2019-09-30,Ely Gold Royalties Announces Registration of Fenelon Royalty (TSXV: ELY) (OTCQB: ELYGF),Neutral,0.0,0.0
2019-09-30,Ely Gold Royalties Inc. : Ely Gold Royalties Announces Registration of Fenelon Royalty (TSXV: ELY) (OTCQB: ELYGF),Neutral,0.0,0.0
2019-09-30,Tectonic Gold Plc : Update on Diamond Mining Project,Neutral,0.0,0.0
2019-09-30,Continental Gold Announces High-Grade Gold Channel Sampling Results in Colombia,Neutral,0.0,0.0
2019-09-30,Wesdome Gold Announces Kiena Mine's Mineral Resource Estimate Updated in Quebec,Neutral,0.0,0.0
2019-09-30,Newmont-Goldcorp Or Barrick Gold - Who Is Winning The Gold War?,Positive,0.5,0.75
2019-10-01,SBGL vs. GOLD: Which Stock Is the Better Value Option?,Positive,0.5,0.5
2019-10-01,"Gold prices down as U.S dollar, risk appetite up",Negative,-0.15555555555555559,0.2888888888888889
2019-10-01,Metals Stocks: Gold prices end higher as fall in U.S. manufacturing index spurs haven buying,Positive,0.25,0.5
2019-10-01,Alamos Gold (AGI) Moves to Strong Buy: Rationale Behind the Upgrade,Positive,0.016666666666666635,0.7166666666666666
2019-10-01,"Lion One Targets High-Grade Feeder Beneath Tuvatu Alkaline Gold Resource, Fiji",Neutral,0.0,0.0
2019-10-01,Gold Rush Cariboo Corp. Announces Private Placement Extension,Neutral,0.0,0.375
2019-10-01,Royal Road Announces Results from Final Three Scout Drill Holes at Its Luna Roja Skarn Gold Project; Nicaragua,Neutral,0.0,1.0
2019-10-01,A Flurry of trading in  August as gold prices hit six-year highs - LBMA,Neutral,0.0,0.0
2019-10-01,Fremont Gold to acquire Nevada project,Neutral,0.0,0.0
2019-10-01,"Gold, silver prices rally as storm clouds on horizon",Neutral,0.0,0.0
2019-10-01,"Perth Mint gold sales are going gangbusters, U.S. Mint is meh",Neutral,0.0,0.0
2019-10-01,"With gold near August lows, traders bet on more pain for one mining stock",Positive,0.3,0.45
2019-10-01,"Barrick Gold in uptrend, Newmont to reverse downtrend - BMO",Neutral,0.0,0.0
2019-10-01,Shanta Gold identifies new targets,Positive,0.13636363636363635,0.45454545454545453
2019-10-01,Could a gold price correction be imminent? Why sustained momentum may not happen,Neutral,0.0,0.0
2019-10-01,Kirkland Lake Gold (KL) Gains As Market Dips: What You Should Know,Neutral,0.0,0.0
2019-10-01,"Is Kinross Gold (KGC) a Solid Growth Stock? 3 Reasons to Think "" Yes """,Neutral,0.0,0.1
2019-10-01,"Gold prices see strong turnaround on weak U.S. data, flare-up in Hong Kong civil unrest",Positive,0.029166666666666646,0.6791666666666667
2019-10-01,Desert Gold Reports Drill Results on Its SMSZ Project; Including 23.7 Metres of 1.49 g/t Gold,Neutral,0.0,0.0
2019-10-01,FinLab AG : Vaultoro presents a revamped interface and will soon be releasing a Lightning based tokenized gold,Neutral,0.0,0.0
2019-10-01,Royal Road Minerals Limited : Royal Road Announces Results from Final Three Scout Drill Holes at Its Luna Roja Skarn Gold Project; Nicaragua,Negative,-0.03571428571428571,0.5714285714285714
2019-10-01,Shanta Gold Limited : New Luika Gold Mine Exploration Update,Positive,0.032467532467532464,0.2987012987012987
2019-10-01,Pure Gold Mining Inc : Drilling nearly doubles strike extent of wedge,Positive,0.15714285714285714,0.45
2019-10-01,Chaarat Gold Hlgs Ld : Holding(s) in Company,Neutral,0.0,0.0
2019-10-01,TerraX Minerals Inc. : TerraX to Acquire Gold Matter Corporation,Neutral,0.0,0.0
2019-10-01,Gold falls to near two-month low as robust dollar weighs,Positive,0.05,0.35
2019-10-01,Loncor Resources Closes the Transactions Provide in Ngayu Gold Belt,Neutral,0.0,0.0
2019-10-01,Monarch Gold Announces Q4 2019 and Year-End Results,Neutral,0.0,0.0
2019-10-01,Mexican Gold Announces Drill Program and Exploration Plans for 2019,Neutral,0.0,0.0
2019-10-01,Premier Gold Mines Commences on Ore Processing at Premier's El Nino Mine,Neutral,0.0,0.0
2019-10-01,Gold Bullion Secs : Issue of Gold Bullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-10-01,"Lion One Metals Limited : Lion One Targets High-Grade Feeder Beneath Tuvatu Alkaline Gold Resource, Fiji",Negative,-0.07142857142857142,0.14285714285714285
2019-10-01,CNH Industrial N.V. : New Holland Agriculture awarded SITEVI Gold Medal for innovations in grape harvesting,Positive,0.13636363636363635,0.45454545454545453
2019-10-01,Gold slips as robust dollar dents appeal,Neutral,0.0,0.0
2019-10-01,Lara Exploration Ltd.: Multiple Gold-Silver Intercepts from Drilling at the Corina Gold Project in Peru,Neutral,0.0,0.0
2019-10-01,ArcWest Exploration Inc. Discovers New Gold and Copper Enriched Volcanogenic Massive Sulfide Zone at Todd Creek Project,Positive,0.06818181818181818,0.7272727272727273
2019-10-01,Risk aversion could quickly boost gold back to recent highs - FXTM,Positive,0.1111111111111111,0.25
2019-10-01,3 Reasons Why Growth Investors Shouldn't Overlook Alamos Gold (AGI),Neutral,0.0,0.0
2019-10-01,Gold prices jump after U.S. ISM Manufacturing Index falls deeper into contraction territory,Neutral,0.0,0.0
2019-10-01,Options trader sees one gold miner having to dig out of a big hole,Neutral,0.0,0.1
2019-10-02,Is Kinross Gold (KGC) a Great Value Stock Right Now?,Positive,0.5428571428571429,0.6428571428571428
2019-10-02,â€˜Multiple lifelinesâ€™ to boost gold higher this week - FXTM,Positive,0.125,0.25
2019-10-02,PRECIOUS-Gold climbs 1%; weak U.S. data feeds economic fears,Negative,-0.0875,0.4125
2019-10-02,"Gold back above $1,500 as financial market looks fragile - Saxo Bank",Neutral,0.0,0.15
2019-10-02,Marathon Gold reports drill results,Neutral,0.0,0.0
2019-10-02,Has Kirkland Lake Gold (KL) Outpaced Other Basic Materials Stocks This Year?,Negative,-0.0625,0.25
2019-10-02,"Gold futures settle back above $1,500 as weaker-than-expected economic data boosts haven demand",Positive,0.06666666666666667,0.10000000000000002
2019-10-02,Gold prices to follow palladium to record highs - Bloomberg Intelligence,Neutral,0.0,0.0
2019-10-02,"Yep, September Was A Record Month For Gold Market - CME",Neutral,0.0,0.0
2019-10-02,"Ethos Completes First Deep Drilling at Iron Point, Nevada, Encounters Significant Anomalous Gold Mineralization in Lower Plate Stratigraphy",Positive,0.20833333333333334,0.5361111111111111
2019-10-02,Gold price causes worry: how to hire,Neutral,0.0,0.0
2019-10-02,"Why Stars Group, Sibanye Gold, and Zynex Jumped Today",Neutral,0.0,0.0
2019-10-02,"Gold is not seeing a 'reversal of fortune', says Scotiabank",Neutral,0.0,0.0
2019-10-02,PRECIOUS-Gold climbs over 1% as weak U.S. data feeds economic fears,Negative,-0.0875,0.4125
2019-10-02,"Zacks.com featured highlights include: Vector Group, Kirkland Lake Gold, Zumiez and SolarEdge Technologies",Neutral,0.0,0.0
2019-10-02,"Gold, silver rally amid wobbly world stock markets",Neutral,0.0,0.0
2019-10-02,Gold prices slightly up as safe-haven demand rescues bulls,Negative,-0.16666666666666666,0.16666666666666666
2019-10-02,Living up to the hype: Lyles takes gold at worlds in 200,Neutral,0.0,0.0
2019-10-02,Gold inches up as weak U.S. data reinforces economic slowdown fears,Negative,-0.0875,0.4125
2019-10-02,Public meeting set to share Alaska gold mine plan updates,Neutral,0.0,0.06666666666666667
2019-10-02,"Gold inches down on profit taking, slowdown fears support metal",Negative,-0.15555555555555559,0.2888888888888889
2019-10-02,Gold edges higher as U.S. data fans slowdown fears,Positive,0.25,0.5
2019-10-02,"Royal Road Minerals Enters Agreements to Formalize Mining Activities at the El Gualtal Gold Mine, Narino District, Colombia",Neutral,0.0,0.0
2019-10-02,Trans-Siberian Gold : Senior Management Appointment,Neutral,0.0,0.0
2019-10-02,Buffett is wrong to dismiss the benefits of gold,Negative,-0.5,0.9
2019-10-02,Contact Gold Corp. : Contact Gold Returns 5.05 g/t Oxide Gold over 39.6m from Cyanide Solubility Assays at Green Springs,Negative,-0.2,0.3
2019-10-02,Vitaliy Katsenelson's Contrarian Edge: This could be the next gold mine for Tesla and other electric vehicles,Negative,-0.0625,0.1875
2019-10-02,"Royal Road Minerals Limited : Royal Road Minerals Enters Agreements to Formalize Mining Activities at the El Gualtal Gold Mine, Narino District, Colombia",Negative,-0.07142857142857142,0.14285714285714285
2019-10-02,"Gold, silver prices extend gains, at daily highs, as U.S. stocks open down",Negative,-0.051851851851851864,0.262962962962963
2019-10-02,Katoro Gold PLC : Fundraise,Neutral,0.0,0.0
2019-10-02,Gold and Silver Bounce,Neutral,0.0,0.0
2019-10-02,"Metals Stocks: Gold prices end back above $1,500 after U.S. private-sector employment data",Neutral,0.0,0.05
2019-10-02,Gold prices holding steady after ADP shows job growth of 135K in September,Positive,0.16666666666666666,0.5
2019-10-03,Ely Gold Royalties Inc. : Ely Gold Royalties Announces Closing of Lincoln Hill Royalty (TSXV: ELY) (OTCQB: ELYGF),Neutral,0.0,0.0
2019-10-03,"Gold solidly up, at daily highs, following more downbeat U.S. economic data",Positive,0.175,0.2
2019-10-03,Kinross Gold (KGC) Stock Sinks As Market Gains: What You Should Know,Negative,-0.1,0.0
2019-10-03,Five reasons why gold is still worth owning,Positive,0.3,0.1
2019-10-03,"Gold prices up, but keying off U.S. Stock Market",Neutral,0.0,0.0
2019-10-03,"Goldman Sachs says gold is going to $1,600, watch the perceived risk of recession",Neutral,0.0,0.0
2019-10-03,IAMGOLD Confirms Ramp-Up of Mining Operations at Southern Pits of Rosebel Gold Mines,Neutral,0.0,0.0
2019-10-03,Where is gold headed next week? Vote now!,Neutral,0.0,0.0
2019-10-03,Ely Gold Royalties Announces Closing of Lincoln Hill Royalty (TSXV: ELY) (OTCQB: ELYGF),Neutral,0.0,0.0
2019-10-03,Metals Stocks: Gold settles higher as downbeat U.S ISM services data back haven demand for the metal,Positive,0.125,0.25
2019-10-03,"Gold prices near steady, will take cue from U.S. Stock Mkt.",Positive,0.13333333333333333,0.45
2019-10-03,Gold prices shoot higher after ISM Service Sector drops sharply in September,Positive,0.0625,0.625
2019-10-03,PRECIOUS-Gold prices steady as market awaits U.S. employment report,Positive,0.16666666666666666,0.5
2019-10-03,Gold prices steady as market awaits U.S. employment report,Positive,0.16666666666666666,0.5
2019-10-03,Centamin chief to depart after difficult year for gold miner,Negative,-0.5,1.0
2019-10-03,Dip in gold drilling puts brakes on exploration activity,Neutral,0.0,0.0
2019-10-03,Sandstorm Gold ups its revenue in Q3,Neutral,0.0,0.0
2019-10-03,Cardinal to advance gold project with latest funding deal,Positive,0.5,0.9
2019-10-03,Gold prices steady as focus shifts to U.S. nonfarm payrolls data,Positive,0.16666666666666666,0.5
2019-10-03,"Personal Finance Daily: The cost of an out-of-network ATM withdrawal just hit a record high, and my sister-in-law is a greedy, gold-digging woman â€” it floored me that men could be so stupid",Negative,-0.15999999999999998,0.45999999999999996
2019-10-03,Power Metal : Katoro Gold Update,Neutral,0.0,0.0
2019-10-03,Monumentâ€™s 3D Structural Study Confirms at Murchison Gold Project,Neutral,0.0,0.0
2019-10-03,Mountain Boy Announces New Gold-Silver Discoveries on Surprise Creek,Positive,0.13636363636363635,0.45454545454545453
2019-10-03,Canarc Resource Identifies Four High Priority Gold Targets at Corral Canyon Project in Nevada,Positive,0.16,0.5399999999999999
